"","policy","policy_length","climate_shock_labels","scenario","temp_band","cost_effective"
"5258","No fishing females",54,"Mar-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5259","No fishing females",60,"Mar-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5260","No fishing females",66,"Mar-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5261","No fishing females",72,"Mar-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5262","No fishing females",78,"Mar-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5263","No fishing females",84,"Mar-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5264","No fishing females",6,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5265","No fishing females",12,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5266","No fishing females",18,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5267","No fishing females",24,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5268","No fishing females",30,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5269","No fishing females",36,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5270","No fishing females",42,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5271","No fishing females",48,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5272","No fishing females",48,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5273","No fishing females",48,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5274","No fishing females",48,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5275","No fishing females",54,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5276","No fishing females",54,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5277","No fishing females",54,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5278","No fishing females",54,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5279","No fishing females",60,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5280","No fishing females",60,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5281","No fishing females",60,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5282","No fishing females",60,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5283","No fishing females",66,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5284","No fishing females",66,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5285","No fishing females",66,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5286","No fishing females",66,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5287","No fishing females",72,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5288","No fishing females",72,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5289","No fishing females",72,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5290","No fishing females",72,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5291","No fishing females",78,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5292","No fishing females",78,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5293","No fishing females",78,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5294","No fishing females",78,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5295","No fishing females",84,"Mar-May",6,"Delta*T==1*'-'*7*degree*C",NA
"5296","No fishing females",6,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",6658.46006361695
"5297","No fishing females",12,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5298","No fishing females",18,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",Inf
"5299","No fishing females",24,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5300","No fishing females",30,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",7095.44810504734
"5301","No fishing females",36,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5302","No fishing females",42,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5303","No fishing females",48,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",7411.52092739295
"5304","No fishing females",54,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",7626.17659192191
"5305","No fishing females",60,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",7523.7309959925
"5306","No fishing females",66,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",Inf
"5307","No fishing females",72,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5308","No fishing females",78,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5309","No fishing females",84,"May-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5310","No fishing females",6,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5311","No fishing females",12,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",14492.8755957174
"5312","No fishing females",18,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5313","No fishing females",24,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",14573.3856654744
"5314","No fishing females",30,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5315","No fishing females",36,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",15617.1598913399
"5316","No fishing females",42,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",15526.4213522975
"5317","No fishing females",48,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5318","No fishing females",48,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",15028.5484274252
"5319","No fishing females",48,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5320","No fishing females",48,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",14751.8819912187
"5321","No fishing females",54,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",15405.4507420779
"5322","No fishing females",54,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5323","No fishing females",54,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",15407.4214284839
"5324","No fishing females",54,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5325","No fishing females",60,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5326","No fishing females",60,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",15354.3130023021
"5327","No fishing females",60,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5328","No fishing females",60,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",15458.3368908217
"5329","No fishing females",66,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5330","No fishing females",66,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",15675.5563968984
"5331","No fishing females",66,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5332","No fishing females",66,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",15697.5893051082
"5333","No fishing females",72,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5334","No fishing females",78,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5335","No fishing females",84,"Sep-Nov",6,"Delta*T==1*'-'*7*degree*C",NA
"5336","No fishing males",6,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",2147.8017685109
"5337","No fishing males",12,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",2305.04792766393
"5338","No fishing males",18,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",Inf
"5339","No fishing males",24,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",1886.93862478927
"5340","No fishing males",30,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5341","No fishing males",36,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",2037.09970613034
"5342","No fishing males",42,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",2754.74218366638
"5343","No fishing males",48,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5344","No fishing males",54,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5345","No fishing males",60,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",2334.27143997639
"5346","No fishing males",72,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",3282.74617022035
"5347","No fishing males",78,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5348","No fishing males",84,"Apr-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5349","No fishing males",6,"August",6,"Delta*T==1*'-'*7*degree*C",NA
"5350","No fishing males",12,"August",6,"Delta*T==1*'-'*7*degree*C",NA
"5351","No fishing males",18,"August",6,"Delta*T==1*'-'*7*degree*C",42091.8692393985
"5352","No fishing males",24,"August",6,"Delta*T==1*'-'*7*degree*C",NA
"5353","No fishing males",6,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",1017.57216593975
"5354","No fishing males",12,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",NA
"5355","No fishing males",18,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",1191.57622115183
"5356","No fishing males",24,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",NA
"5357","No fishing males",30,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",3108.25681419692
"5358","No fishing males",36,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",NA
"5359","No fishing males",48,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",NA
"5360","No fishing males",54,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",2971.53551705288
"5361","No fishing males",60,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",3654.97250461945
"5362","No fishing males",66,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",NA
"5363","No fishing males",72,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",4827.01394344754
"5364","No fishing males",78,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",4992.55919006606
"5365","No fishing males",84,"Dec-Feb",6,"Delta*T==1*'-'*7*degree*C",1696.03235624484
"5366","No fishing males",6,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",Inf
"5367","No fishing males",12,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",1368.4447339429
"5368","No fishing males",18,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5369","No fishing males",24,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",2223.57416525047
"5370","No fishing males",30,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",1384.27573088344
"5371","No fishing males",36,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5372","No fishing males",42,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5373","No fishing males",48,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",1573.5428172322
"5374","No fishing males",54,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5375","No fishing males",60,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",1665.83909253885
"5376","No fishing males",66,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",Inf
"5377","No fishing males",78,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",19616.4140717084
"5378","No fishing males",84,"Feb-Aug",6,"Delta*T==1*'-'*7*degree*C",1139.03280733132
"5379","No fishing males",6,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5380","No fishing males",12,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5381","No fishing males",18,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",1133.70701371068
"5382","No fishing males",24,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5383","No fishing males",30,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",7393.67631346805
"5384","No fishing males",36,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",5235.4495134388
"5385","No fishing males",42,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",1068.85312394053
"5386","No fishing males",48,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",Inf
"5387","No fishing males",54,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",5686.88951197925
"5388","No fishing males",60,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",Inf
"5389","No fishing males",66,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5390","No fishing males",72,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",NA
"5391","No fishing males",78,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",1285.69640398042
"5392","No fishing males",84,"Jan-Aug",6,"Delta*T==1*'-'*7*degree*C",4039.11816419413
"5393","No fishing males",84,"Jan-Dec",6,"Delta*T==1*'-'*7*degree*C",778.63499518343
"5394","No fishing males",6,"July",6,"Delta*T==1*'-'*7*degree*C",NA
"5395","No fishing males",12,"July",6,"Delta*T==1*'-'*7*degree*C",940.944287159433
"5396","No fishing males",18,"July",6,"Delta*T==1*'-'*7*degree*C",858.403973568553
"5397","No fishing males",24,"July",6,"Delta*T==1*'-'*7*degree*C",1100.2524912317
"5398","No fishing males",30,"July",6,"Delta*T==1*'-'*7*degree*C",1065.79036077921
"5399","No fishing males",36,"July",6,"Delta*T==1*'-'*7*degree*C",1184.91858718938
"5400","No fishing males",42,"July",6,"Delta*T==1*'-'*7*degree*C",3446.32251425778
"5401","No fishing males",48,"July",6,"Delta*T==1*'-'*7*degree*C",1175.86327182971
"5402","No fishing males",54,"July",6,"Delta*T==1*'-'*7*degree*C",1307.88695212208
